1.01,0.31858,0.16364,0.056344,0.37008,0.16616,0.057502,0.33818,0.16015,0.055145
1.02,0.32164,0.16686,0.058013,0.31499,0.16931,0.059196,0.33966,0.16354,0.05678
1.03,0.3247,0.1701,0.059714,0.33522,0.17266,0.060922,0.30458,0.16659,0.058446
1.04,0.32776,0.17338,0.061448,0.28847,0.17555,0.062678,0.2969,0.16956,0.060142
1.05,0.33081,0.17669,0.063215,0.34277,0.17898,0.064467,0.34053,0.17296,0.061871
1.06,0.33386,0.18003,0.065015,0.28755,0.18185,0.066286,0.40424,0.17701,0.063641
1.07,0.33691,0.1834,0.066849,0.31469,0.185,0.068136,0.38815,0.18089,0.06545
1.08,0.33995,0.1868,0.068717,0.30162,0.18802,0.070016,0.35649,0.18445,0.067295
1.09,0.343,0.19023,0.070619,0.30848,0.1911,0.071927,0.3266,0.18772,0.069172
1.1,0.34604,0.19369,0.072556,0.36897,0.19479,0.073875,0.34374,0.19116,0.071084
1.11,0.34907,0.19718,0.074528,0.34638,0.19825,0.075858,0.35044,0.19466,0.07303
1.12,0.35211,0.2007,0.076535,0.33303,0.20158,0.077873,0.34768,0.19814,0.075012
1.13,0.35514,0.20425,0.078577,0.36623,0.20525,0.079926,0.35183,0.20166,0.077028
1.14,0.35816,0.20783,0.080655,0.37123,0.20896,0.082015,0.34461,0.2051,0.079079
1.15,0.36119,0.21144,0.08277,0.37083,0.21267,0.084142,0.34232,0.20853,0.081164
1.16,0.36421,0.21509,0.084921,0.3509,0.21618,0.086304,0.33571,0.21188,0.083283
1.17,0.36723,0.21876,0.087108,0.34766,0.21965,0.0885,0.32077,0.21509,0.085434
1.18,0.37024,0.22246,0.089333,0.36032,0.22326,0.090733,0.36213,0.21871,0.087621
1.19,0.37326,0.22619,0.091595,0.33225,0.22658,0.092999,0.38833,0.22259,0.089847
1.2,0.37627,0.22996,0.093894,0.37466,0.23032,0.095302,0.35908,0.22619,0.092109
1.21,0.37927,0.23375,0.096232,0.36195,0.23394,0.097641,0.39912,0.23018,0.094411
1.22,0.38227,0.23757,0.098608,0.39488,0.23789,0.10002,0.37589,0.23394,0.09675
1.23,0.38527,0.24142,0.10102,0.41763,0.24207,0.10244,0.38282,0.23776,0.099128
1.24,0.38827,0.24531,0.10347,0.39722,0.24604,0.1049,0.3739,0.2415,0.10154
1.25,0.39126,0.24922,0.10597,0.3534,0.24958,0.1074,0.33178,0.24482,0.10399
1.26,0.39425,0.25316,0.1085,0.3584,0.25316,0.10993,0.41993,0.24902,0.10648
1.27,0.39724,0.25713,0.11107,0.40911,0.25725,0.1125,0.40862,0.25311,0.10901
1.28,0.40022,0.26114,0.11368,0.43268,0.26158,0.11512,0.42278,0.25733,0.11159
1.29,0.4032,0.26517,0.11633,0.39475,0.26552,0.11777,0.42837,0.26162,0.1142
1.3,0.40618,0.26923,0.11903,0.40099,0.26953,0.12047,0.46474,0.26626,0.11686
1.31,0.40915,0.27332,0.12176,0.41008,0.27364,0.1232,0.36491,0.26991,0.11956
1.32,0.41212,0.27744,0.12453,0.45053,0.27814,0.12599,0.40779,0.27399,0.1223
1.33,0.41508,0.28159,0.12735,0.41651,0.28231,0.12881,0.37649,0.27776,0.12508
1.34,0.41805,0.28577,0.13021,0.41245,0.28643,0.13167,0.34927,0.28125,0.12789
1.35,0.42101,0.28998,0.13311,0.41317,0.29056,0.13458,0.51222,0.28637,0.13076
1.36,0.42396,0.29422,0.13605,0.39432,0.29451,0.13752,0.4294,0.29067,0.13366
1.37,0.42691,0.29849,0.13903,0.42015,0.29871,0.14051,0.50777,0.29574,0.13662
1.38,0.42986,0.30279,0.14206,0.43644,0.30307,0.14354,0.48962,0.30064,0.13963
1.39,0.43281,0.30712,0.14513,0.41029,0.30717,0.14661,0.46511,0.30529,0.14268
1.4,0.43575,0.31148,0.14825,0.42583,0.31143,0.14973,0.38256,0.30912,0.14577
1.41,0.43868,0.31586,0.15141,0.42911,0.31572,0.15288,0.48483,0.31396,0.14891
1.42,0.44162,0.32028,0.15461,0.452,0.32024,0.15609,0.40839,0.31805,0.15209
1.43,0.44455,0.32473,0.15786,0.45042,0.32475,0.15933,0.42436,0.32229,0.15531
1.44,0.44747,0.3292,0.16115,0.44331,0.32918,0.16263,0.447,0.32676,0.15858
